Customer ID;Count;Quarter;Satisfaction Score;Satisfaction Score Label;Customer Status;Churn Label;Churn Value;Churn Score;Churn Score Category;CLTV;CLTV Category;Churn Category;Churn Reason
7623-TRNQN;1;Q3;2;2;Churned;Yes;1;72;71-80;3.113;3001-3500;Price;Extra data charges
9330-IJWIO;1;Q3;1;1;Churned;Yes;1;69;61-70;2.008;2000-2500;Price;Price too high
8079-XRJRS;1;Q3;1;1;Churned;Yes;1;72;71-80;6.110;6001-6500;Dissatisfaction;Network reliability
9894-EZEWG;1;Q3;1;1;Churned;Yes;1;69;61-70;5.996;5501-6000;Competitor;Competitor had better devices
1963-VAUKV;1;Q3;3;3;Churned;Yes;1;92;91-100;3.663;3501-4000;Price;Long distance charges
5748-RNCJT;1;Q3;3;3;Churned;Yes;1;81;81-90;4.859;4501-5000;Competitor;Competitor offered higher download speeds
6034-ZRYCV;1;Q3;3;3;Churned;Yes;1;66;61-70;4.481;4001-4500;Competitor;Competitor offered more data
3685-YLCMQ;1;Q3;2;2;Churned;Yes;1;66;61-70;5.411;5001-5500;Dissatisfaction;Service dissatisfaction
5419-JPRRN;1;Q3;1;1;Churned;Yes;1;77;71-80;4.390;4001-4500;Price;Extra data charges
2100-BDNSN;1;Q3;3;3;Churned;Yes;1;69;61-70;3.889;3501-4000;Price;Price too high
7254-IQWOZ;1;Q3;1;1;Churned;Yes;1;67;61-70;5.258;5001-5500;Dissatisfaction;Network reliability
5889-LFOLL;1;Q3;1;1;Churned;Yes;1;77;71-80;2.659;2501-3000;Competitor;Competitor offered more data
8708-XPXHZ;1;Q3;1;1;Churned;Yes;1;95;91-100;5.458;5001-5500;Competitor;Competitor had better devices
0520-FDVVT;1;Q3;3;3;Churned;Yes;1;80;71-80;2.473;2000-2500;Price;Price too high
1309-BXVOQ;1;Q3;1;1;Churned;Yes;1;69;61-70;3.584;3501-4000;Price;Long distance charges
2856-HYAPG;1;Q3;2;2;Churned;Yes;1;91;91-100;3.052;3001-3500;Price;Price too high
4662-EKDPQ;1;Q3;1;1;Churned;Yes;1;90;81-90;5.344;5001-5500;Competitor;Competitor made better offer
5515-AKOAJ;1;Q3;1;1;Churned;Yes;1;75;71-80;5.763;5501-6000;Dissatisfaction;Service dissatisfaction
8976-OQHGT;1;Q3;2;2;Churned;Yes;1;91;91-100;5.758;5501-6000;Dissatisfaction;Lack of self-service on Website
7660-HDPJV;1;Q3;2;2;Churned;Yes;1;81;81-90;2.637;2501-3000;Dissatisfaction;Poor expertise of online support
5204-QZXPU;1;Q3;1;1;Churned;Yes;1;78;71-80;2.933;2501-3000;Competitor;Competitor had better devices
1113-IUJYX;1;Q3;1;1;Churned;Yes;1;84;81-90;5.887;5501-6000;Competitor;Competitor offered higher download speeds
2446-PLQVO;1;Q3;2;2;Churned;Yes;1;78;71-80;4.512;4501-5000;Other;Don't know
9451-LPGOO;1;Q3;2;2;Churned;Yes;1;66;61-70;3.780;3501-4000;Competitor;Competitor made better offer
2025-JKFWI;1;Q3;1;1;Churned;Yes;1;81;81-90;3.493;3001-3500;Price;Lack of affordable download/upload speed
2685-SREOM;1;Q3;1;1;Churned;Yes;1;96;91-100;4.793;4501-5000;Competitor;Competitor had better devices
0402-CQAJN;1;Q3;3;3;Churned;Yes;1;83;81-90;4.437;4001-4500;Dissatisfaction;Lack of self-service on Website
0295-PPHDO;1;Q3;1;1;Churned;Yes;1;71;71-80;5.962;5501-6000;Competitor;Competitor had better devices
4501-EQDRN;1;Q3;2;2;Churned;Yes;1;91;91-100;4.620;4501-5000;Attitude;Attitude of service provider
5876-HZVZM;1;Q3;1;1;Churned;Yes;1;87;81-90;4.914;4501-5000;Attitude;Attitude of service provider
3926-CUQZX;1;Q3;3;3;Churned;Yes;1;77;71-80;4.884;4501-5000;Other;Don't know
1450-SKCVI;1;Q3;3;3;Churned;Yes;1;72;71-80;5.276;5001-5500;Attitude;Attitude of support person
6502-MJQAE;1;Q3;1;1;Churned;Yes;1;87;81-90;2.072;2000-2500;Competitor;Competitor made better offer
7693-LCKZL;1;Q3;1;1;Churned;Yes;1;84;81-90;5.124;5001-5500;Competitor;Competitor had better devices
6797-LNAQX;1;Q3;2;2;Churned;Yes;1;91;91-100;4.794;4501-5000;Competitor;Competitor had better devices
6394-MFYNG;1;Q3;2;2;Churned;Yes;1;89;81-90;4.956;4501-5000;Attitude;Attitude of support person
8775-CEBBJ;1;Q3;2;2;Churned;Yes;1;87;81-90;2.029;2000-2500;Competitor;Competitor offered higher download speeds
0639-TSIQW;1;Q3;1;1;Churned;Yes;1;70;61-70;5.620;5501-6000;Competitor;Competitor offered more data
8012-SOUDQ;1;Q3;4;4;Stayed;No;0;52;51-60;2.223;2000-2500;;
1891-QRQSA;1;Q3;4;4;Stayed;No;0;69;61-70;4.881;4501-5000;;
2424-WVHPL;1;Q3;5;5;Joined;No;0;60;51-60;4.182;4001-4500;;
5386-THSLQ;1;Q3;5;5;Stayed;No;0;28;21-30;6.238;6001-6500;;
5046-NUHWD;1;Q3;3;3;Stayed;No;0;50;41-50;3.094;3001-3500;;
7529-ZDFXI;1;Q3;5;5;Stayed;No;0;36;31-40;4.429;4001-4500;;
3179-GBRWV;1;Q3;4;4;Stayed;No;0;23;21-30;4.604;4501-5000;;
6035-BXTTY;1;Q3;5;5;Stayed;No;0;56;51-60;4.045;4001-4500;;
4654-DLAMQ;1;Q3;3;3;Stayed;No;0;68;61-70;4.053;4001-4500;;
4115-NZRKS;1;Q3;5;5;Stayed;No;0;25;21-30;2.415;2000-2500;;
3351-NGXYI;1;Q3;3;3;Stayed;No;0;38;31-40;2.276;2000-2500;;
8204-YJCLA;1;Q3;3;3;Stayed;No;0;68;61-70;4.886;4501-5000;;
0224-RLWWD;1;Q3;3;3;Joined;No;0;44;41-50;3.805;3501-4000;;
0177-PXBAT;1;Q3;3;3;Stayed;No;0;59;51-60;5.655;5501-6000;;
2519-ERQOJ;1;Q3;4;4;Stayed;No;0;30;21-30;5.322;5001-5500;;
2806-MLNTI;1;Q3;4;4;Stayed;No;0;47;41-50;4.621;4501-5000;;
5628-RKIFK;1;Q3;3;3;Stayed;No;0;22;21-30;5.348;5001-5500;;
4933-IKULF;1;Q3;4;4;Stayed;No;0;40;31-40;4.086;4001-4500;;
5756-OZRIO;1;Q3;4;4;Stayed;No;0;29;21-30;4.001;4001-4500;;
4513-CXYIX;1;Q3;3;3;Stayed;No;0;54;51-60;4.583;4501-5000;;
4109-CYRBD;1;Q3;5;5;Stayed;No;0;39;31-40;5.495;5001-5500;;
7025-WCBNE;1;Q3;3;3;Stayed;No;0;33;31-40;3.155;3001-3500;;
6689-VRRTK;1;Q3;3;3;Stayed;No;0;35;31-40;5.720;5501-6000;;
4881-JVQOD;1;Q3;4;4;Stayed;No;0;55;51-60;5.248;5001-5500;;
9978-HYCIN;1;Q3;3;3;Stayed;No;0;68;61-70;3.384;3001-3500;;
6952-OMNWB;1;Q3;4;4;Stayed;No;0;28;21-30;5.581;5501-6000;;
6549-YMFAW;1;Q3;4;4;Stayed;No;0;69;61-70;2.302;2000-2500;;
4250-WAROZ;1;Q3;3;3;Stayed;No;0;70;61-70;4.353;4001-4500;;
3523-BRGUW;1;Q3;5;5;Stayed;No;0;64;61-70;2.269;2000-2500;;
1258-YMZNM;1;Q3;3;3;Stayed;No;0;56;51-60;4.997;4501-5000;;
4824-GUCBY;1;Q3;4;4;Stayed;No;0;34;31-40;5.602;5501-6000;;
6630-UJZMY;1;Q3;3;3;Stayed;No;0;37;31-40;5.251;5001-5500;;
6419-ZTTLE;1;Q3;5;5;Stayed;No;0;45;41-50;3.418;3001-3500;;
1282-IHQAC;1;Q3;3;3;Stayed;No;0;68;61-70;4.022;4001-4500;;
1641-RQDAY;1;Q3;3;3;Stayed;No;0;59;51-60;4.848;4501-5000;;
5461-QKNTN;1;Q3;3;3;Stayed;No;0;63;61-70;2.040;2000-2500;;
1543-LLLFT;1;Q3;3;3;Stayed;No;0;74;71-80;5.413;5001-5500;;
1251-STYSZ;1;Q3;4;4;Stayed;No;0;20;11-20;3.828;3501-4000;;
9681-KYGYB;1;Q3;4;4;Stayed;No;0;24;21-30;5.987;5501-6000;;
6896-SRVYQ;1;Q3;5;5;Stayed;No;0;48;41-50;4.374;4001-4500;;
6806-YDEUL;1;Q3;3;3;Stayed;No;0;77;71-80;3.288;3001-3500;;
6048-UWKAL;1;Q3;4;4;Stayed;No;0;45;41-50;5.467;5001-5500;;
2811-POVEX;1;Q3;5;5;Stayed;No;0;70;61-70;3.937;3501-4000;;
7905-NJMXS;1;Q3;4;4;Stayed;No;0;74;71-80;5.116;5001-5500;;
3292-PBZEJ;1;Q3;3;3;Stayed;No;0;28;21-30;3.175;3001-3500;;
7351-KYHQH;1;Q3;4;4;Stayed;No;0;37;31-40;4.615;4501-5000;;
7426-WEIJX;1;Q3;4;4;Stayed;No;0;71;71-80;6.214;6001-6500;;
1060-ENTOF;1;Q3;4;4;Stayed;No;0;64;61-70;5.703;5501-6000;;
4918-FYJNT;1;Q3;4;4;Stayed;No;0;42;41-50;5.140;5001-5500;;
5935-FCCNB;1;Q3;4;4;Stayed;No;0;54;51-60;4.425;4001-4500;;
2057-BOYKM;1;Q3;4;4;Stayed;No;0;78;71-80;5.153;5001-5500;;
2307-FYNNL;1;Q3;3;3;Stayed;No;0;29;21-30;5.692;5501-6000;;
2070-XYMFH;1;Q3;5;5;Stayed;No;0;50;41-50;3.558;3501-4000;;
5663-QBGIS;1;Q3;3;3;Stayed;No;0;73;71-80;6.120;6001-6500;;
1845-CSBRZ;1;Q3;5;5;Stayed;No;0;49;41-50;2.656;2501-3000;;
5692-ICXLW;1;Q3;5;5;Stayed;No;0;60;51-60;3.493;3001-3500;;
6557-BZXLQ;1;Q3;3;3;Stayed;No;0;63;61-70;5.610;5501-6000;;
4832-VRBMR;1;Q3;3;3;Stayed;No;0;51;51-60;6.441;6001-6500;;
4079-VTGLK;1;Q3;5;5;Stayed;No;0;27;21-30;5.610;5501-6000;;
2878-RMWXY;1;Q3;3;3;Stayed;No;0;66;61-70;4.680;4501-5000;;
7622-FWGEW;1;Q3;3;3;Stayed;No;0;70;61-70;6.500;6001-6500;;
8495-LJDFO;1;Q3;4;4;Stayed;No;0;26;21-30;5.780;5501-6000;;
3597-YASZG;1;Q3;4;4;Stayed;No;0;27;21-30;5.004;5001-5500;;
0336-PIKEI;1;Q3;4;4;Stayed;No;0;58;51-60;5.590;5501-6000;;
0015-UOCOJ;1;Q3;3;3;Stayed;No;0;34;31-40;5.525;5501-6000;;
5334-AFQJB;1;Q3;5;5;Stayed;No;0;74;71-80;5.751;5501-6000;;
9776-OJUZI;1;Q3;4;4;Stayed;No;0;62;61-70;4.168;4001-4500;;
0869-PAPRP;1;Q3;3;3;Stayed;No;0;23;21-30;3.935;3501-4000;;
4238-JSSWH;1;Q3;5;5;Stayed;No;0;35;31-40;3.199;3001-3500;;
9796-MVYXX;1;Q3;4;4;Stayed;No;0;47;41-50;3.162;3001-3500;;
7268-IGMFD;1;Q3;4;4;Stayed;No;0;47;41-50;3.728;3501-4000;;
0013-SMEOE;1;Q3;3;3;Stayed;No;0;26;21-30;5.011;5001-5500;;
1089-HDMKP;1;Q3;4;4;Stayed;No;0;40;31-40;4.143;4001-4500;;
6360-SVNWV;1;Q3;3;3;Stayed;No;0;39;31-40;2.057;2000-2500;;
7516-GMHUV;1;Q3;4;4;Stayed;No;0;40;31-40;5.324;5001-5500;;
6614-YWYSC;1;Q3;3;3;Stayed;No;0;78;71-80;6.421;6001-6500;;
9796-BPKIW;1;Q3;3;3;Stayed;No;0;47;41-50;2.939;2501-3000;;
6463-MVYRY;1;Q3;4;4;Stayed;No;0;72;71-80;4.759;4501-5000;;
8250-ZNGGW;1;Q3;4;4;Stayed;No;0;35;31-40;3.662;3501-4000;;
4295-YURET;1;Q3;4;4;Stayed;No;0;79;71-80;6.357;6001-6500;;
5387-ASZNZ;1;Q3;3;3;Stayed;No;0;80;71-80;4.657;4501-5000;;
5248-RPYWW;1;Q3;3;3;Stayed;No;0;49;41-50;4.606;4501-5000;;
8059-UDZFY;1;Q3;5;5;Stayed;No;0;58;51-60;4.738;4501-5000;;
7740-BTPUX;1;Q3;5;5;Stayed;No;0;56;51-60;5.754;5501-6000;;
2207-QPJED;1;Q3;4;4;Stayed;No;0;62;61-70;4.048;4001-4500;;
4176-RELJR;1;Q3;3;3;Stayed;No;0;26;21-30;6.388;6001-6500;;
7924-GJZFI;1;Q3;4;4;Stayed;No;0;50;41-50;4.442;4001-4500;;
8395-ETZKQ;1;Q3;3;3;Stayed;No;0;51;51-60;5.443;5001-5500;;
8336-TAVKX;1;Q3;3;3;Stayed;No;0;71;71-80;4.032;4001-4500;;
5150-ITWWB;1;Q3;4;4;Joined;No;0;40;31-40;4.496;4001-4500;;
0549-CYCQN;1;Q3;5;5;Stayed;No;0;59;51-60;4.673;4501-5000;;
3629-ZNKXA;1;Q3;4;4;Stayed;No;0;53;51-60;3.296;3001-3500;;
5996-NRVXR;1;Q3;3;3;Stayed;No;0;53;51-60;4.332;4001-4500;;
0100-DUVFC;1;Q3;5;5;Stayed;No;0;57;51-60;5.291;5001-5500;;
6741-EGCBI;1;Q3;3;3;Stayed;No;0;53;51-60;5.983;5501-6000;;
6185-TASNN;1;Q3;4;4;Joined;No;0;65;61-70;2.546;2501-3000;;
8707-RMEZH;1;Q3;3;3;Stayed;No;0;69;61-70;4.148;4001-4500;;
5699-BNCAS;1;Q3;3;3;Stayed;No;0;73;71-80;4.788;4501-5000;;
1309-XGFSN;1;Q3;3;3;Stayed;No;0;76;71-80;6.090;6001-6500;;
0650-BWOZN;1;Q3;3;3;Stayed;No;0;66;61-70;5.313;5001-5500;;
4304-XUMGI;1;Q3;4;4;Stayed;No;0;34;31-40;6.084;6001-6500;;
1080-BWSYE;1;Q3;5;5;Stayed;No;0;36;31-40;6.469;6001-6500;;
9278-VZKCD;1;Q3;5;5;Stayed;No;0;49;41-50;4.428;4001-4500;;
6173-GOLSU;1;Q3;4;4;Stayed;No;0;47;41-50;4.228;4001-4500;;
7446-YPODE;1;Q3;3;3;Stayed;No;0;23;21-30;5.296;5001-5500;;
9522-BNTHX;1;Q3;3;3;Stayed;No;0;32;31-40;5.597;5501-6000;;
0916-QOFDP;1;Q3;3;3;Stayed;No;0;29;21-30;3.471;3001-3500;;
3452-GWUIN;1;Q3;5;5;Stayed;No;0;40;31-40;5.316;5001-5500;;
3836-FZSDJ;1;Q3;5;5;Stayed;No;0;53;51-60;4.367;4001-4500;;
7733-UDMTP;1;Q3;4;4;Stayed;No;0;76;71-80;4.622;4501-5000;;
8224-DWCKX;1;Q3;4;4;Stayed;No;0;38;31-40;5.159;5001-5500;;
7044-YAACC;1;Q3;5;5;Stayed;No;0;53;51-60;4.444;4001-4500;;
3244-CQPHU;1;Q3;4;4;Stayed;No;0;57;51-60;5.232;5001-5500;;
2674-MLXMN;1;Q3;4;4;Stayed;No;0;77;71-80;4.241;4001-4500;;
3340-QBBFM;1;Q3;3;3;Stayed;No;0;48;41-50;4.017;4001-4500;;
2277-VWCNI;1;Q3;3;3;Stayed;No;0;25;21-30;3.048;3001-3500;;
1608-GMEWB;1;Q3;4;4;Stayed;No;0;58;51-60;3.960;3501-4000;;
9518-XXBXE;1;Q3;4;4;Stayed;No;0;41;41-50;4.254;4001-4500;;
0423-UDIJQ;1;Q3;4;4;Stayed;No;0;22;21-30;2.145;2000-2500;;
9029-FEGVJ;1;Q3;3;3;Stayed;No;0;27;21-30;5.242;5001-5500;;
6350-XFYGW;1;Q3;4;4;Stayed;No;0;44;41-50;2.757;2501-3000;;
8755-IWJHN;1;Q3;3;3;Stayed;No;0;21;21-30;6.132;6001-6500;;
4480-QQRHC;1;Q3;3;3;Stayed;No;0;79;71-80;4.899;4501-5000;;
1986-PHGZF;1;Q3;4;4;Stayed;No;0;54;51-60;2.812;2501-3000;;
8760-ZRHKE;1;Q3;4;4;Stayed;No;0;65;61-70;5.546;5501-6000;;
5216-WASFJ;1;Q3;3;3;Stayed;No;0;30;21-30;5.603;5501-6000;;
4948-WBBKL;1;Q3;3;3;Stayed;No;0;23;21-30;5.041;5001-5500;;
6941-KXRRV;1;Q3;3;3;Stayed;No;0;49;41-50;4.815;4501-5000;;
4501-UYKBC;1;Q3;3;3;Stayed;No;0;30;21-30;3.856;3501-4000;;
8565-WUXZU;1;Q3;4;4;Stayed;No;0;54;51-60;4.240;4001-4500;;
3898-GUYTS;1;Q3;3;3;Stayed;No;0;34;31-40;4.735;4501-5000;;
5117-IFGPS;1;Q3;3;3;Stayed;No;0;67;61-70;2.217;2000-2500;;
7852-LECYP;1;Q3;4;4;Stayed;No;0;43;41-50;5.870;5501-6000;;
8595-SIZNC;1;Q3;4;4;Stayed;No;0;75;71-80;2.628;2501-3000;;
1261-FWTTE;1;Q3;4;4;Stayed;No;0;67;61-70;2.307;2000-2500;;
9758-MFWGD;1;Q3;5;5;Stayed;No;0;49;41-50;2.617;2501-3000;;
5371-VYLSX;1;Q3;3;3;Stayed;No;0;68;61-70;4.977;4501-5000;;
4119-ZYPZY;1;Q3;3;3;Stayed;No;0;28;21-30;6.423;6001-6500;;
1028-FFNJK;1;Q3;5;5;Stayed;No;0;73;71-80;4.828;4501-5000;;
5336-UFNZP;1;Q3;4;4;Stayed;No;0;32;31-40;6.211;6001-6500;;
8777-MBMTS;1;Q3;4;4;Stayed;No;0;80;71-80;4.872;4501-5000;;
2851-STERV;1;Q3;4;4;Stayed;No;0;59;51-60;2.715;2501-3000;;
9309-BZGNT;1;Q3;3;3;Stayed;No;0;43;41-50;5.681;5501-6000;;
6723-WSNTY;1;Q3;3;3;Stayed;No;0;35;31-40;5.360;5001-5500;;
2144-BFDSO;1;Q3;3;3;Stayed;No;0;54;51-60;5.211;5001-5500;;
7173-TETGO;1;Q3;3;3;Stayed;No;0;69;61-70;6.072;6001-6500;;
6435-VWCCY;1;Q3;3;3;Stayed;No;0;64;61-70;5.205;5001-5500;;
7472-EQOAV;1;Q3;3;3;Stayed;No;0;44;41-50;4.485;4001-4500;;
5985-BEHZK;1;Q3;5;5;Stayed;No;0;56;51-60;6.423;6001-6500;;
9279-CJEOJ;1;Q3;4;4;Stayed;No;0;47;41-50;5.691;5501-6000;;
8746-BFOAJ;1;Q3;4;4;Stayed;No;0;62;61-70;5.766;5501-6000;;
8023-QHAIO;1;Q3;3;3;Stayed;No;0;66;61-70;6.035;6001-6500;;
4291-HYEBC;1;Q3;3;3;Stayed;No;0;59;51-60;2.305;2000-2500;;
7072-MBHEV;1;Q3;5;5;Stayed;No;0;50;41-50;2.333;2000-2500;;
8050-DVOJX;1;Q3;4;4;Stayed;No;0;69;61-70;4.537;4501-5000;;
1421-HCERK;1;Q3;5;5;Stayed;No;0;54;51-60;2.455;2000-2500;;
0716-BQNDX;1;Q3;3;3;Stayed;No;0;75;71-80;4.276;4001-4500;;
2077-MPJQO;1;Q3;4;4;Stayed;No;0;41;41-50;3.533;3501-4000;;
4118-CEVPF;1;Q3;3;3;Stayed;No;0;35;31-40;2.125;2000-2500;;
9693-XMUOB;1;Q3;4;4;Stayed;No;0;27;21-30;5.546;5501-6000;;
9943-VSZUV;1;Q3;4;4;Stayed;No;0;30;21-30;5.823;5501-6000;;
9355-NPPFS;1;Q3;3;3;Stayed;No;0;37;31-40;4.509;4501-5000;;
9971-ZWPBF;1;Q3;3;3;Stayed;No;0;24;21-30;5.151;5001-5500;;
4698-KVLLG;1;Q3;5;5;Stayed;No;0;68;61-70;4.224;4001-4500;;
4750-UKWJK;1;Q3;4;4;Stayed;No;0;77;71-80;5.730;5501-6000;;
4884-ZTHVF;1;Q3;5;5;Stayed;No;0;65;61-70;3.950;3501-4000;;
3258-SANFR;1;Q3;3;3;Stayed;No;0;30;21-30;4.270;4001-4500;;
0644-OQMDK;1;Q3;4;4;Stayed;No;0;34;31-40;4.510;4501-5000;;
3719-TDVQB;1;Q3;4;4;Stayed;No;0;28;21-30;5.548;5501-6000;;
5188-HGMLP;1;Q3;5;5;Stayed;No;0;30;21-30;4.991;4501-5000;;
4023-RTIQM;1;Q3;3;3;Stayed;No;0;39;31-40;2.166;2000-2500;;
6048-QBXKL;1;Q3;4;4;Joined;No;0;33;31-40;2.069;2000-2500;;
6734-FQAJX;1;Q3;4;4;Stayed;No;0;49;41-50;4.143;4001-4500;;
5298-GSTLM;1;Q3;4;4;Stayed;No;0;66;61-70;4.483;4001-4500;;
4726-DLWQN;1;Q3;3;3;Stayed;No;0;30;21-30;5.596;5501-6000;;
1104-TNLZA;1;Q3;3;3;Stayed;No;0;73;71-80;4.174;4001-4500;;
6969-MVBAI;1;Q3;5;5;Stayed;No;0;48;41-50;2.893;2501-3000;;
4909-JOUPP;1;Q3;4;4;Stayed;No;0;32;31-40;4.319;4001-4500;;
1226-IENZN;1;Q3;4;4;Stayed;No;0;74;71-80;4.351;4001-4500;;
5481-NTDOH;1;Q3;3;3;Stayed;No;0;21;21-30;4.126;4001-4500;;
6229-LSCKB;1;Q3;5;5;Stayed;No;0;44;41-50;2.893;2501-3000;;
4690-PKDQG;1;Q3;3;3;Stayed;No;0;26;21-30;4.121;4001-4500;;
1035-IPQPU;1;Q3;4;4;Stayed;No;0;53;51-60;5.187;5001-5500;;
2235-DWLJU;1;Q3;5;5;Stayed;No;0;71;71-80;4.611;4501-5000;;
7590-VHVEG;1;Q3;3;3;Joined;No;0;27;21-30;3.964;3501-4000;;
6865-JZNKO;1;Q3;4;4;Stayed;No;0;65;61-70;2.725;2501-3000;;
7639-LIAYI;1;Q3;4;4;Stayed;No;0;49;41-50;4.142;4001-4500;;
8769-KKTPH;1;Q3;3;3;Stayed;No;0;79;71-80;4.572;4501-5000;;
3957-SQXML;1;Q3;3;3;Stayed;No;0;62;61-70;5.408;5001-5500;;
3410-YOQBQ;1;Q3;5;5;Stayed;No;0;78;71-80;4.984;4501-5000;;
9919-YLNNG;1;Q3;4;4;Stayed;No;0;37;31-40;4.005;4001-4500;;
7233-PAHHL;1;Q3;4;4;Stayed;No;0;24;21-30;5.825;5501-6000;;
6067-NGCEU;1;Q3;4;4;Stayed;No;0;38;31-40;5.261;5001-5500;;
9848-JQJTX;1;Q3;3;3;Stayed;No;0;54;51-60;5.781;5501-6000;;
9803-FTJCG;1;Q3;4;4;Stayed;No;0;26;21-30;4.117;4001-4500;;
9750-BOOHV;1;Q3;4;4;Stayed;No;0;60;51-60;3.585;3501-4000;;
2848-YXSMW;1;Q3;5;5;Stayed;No;0;23;21-30;5.234;5001-5500;;
9560-BBZXK;1;Q3;4;4;Stayed;No;0;54;51-60;4.871;4501-5000;;
8402-OOOHJ;1;Q3;5;5;Stayed;No;0;59;51-60;5.918;5501-6000;;
1091-SOZGA;1;Q3;4;4;Stayed;No;0;43;41-50;4.606;4501-5000;;
2928-HLDBA;1;Q3;5;5;Stayed;No;0;47;41-50;5.346;5001-5500;;
7219-TLZHO;1;Q3;5;5;Stayed;No;0;76;71-80;3.172;3001-3500;;
4622-YNKIJ;1;Q3;3;3;Stayed;No;0;32;31-40;5.087;5001-5500;;
7799-LGRDP;1;Q3;4;4;Stayed;No;0;79;71-80;2.017;2000-2500;;
6440-DKQGE;1;Q3;5;5;Stayed;No;0;30;21-30;4.320;4001-4500;;
3780-YVMFA;1;Q3;3;3;Stayed;No;0;58;51-60;3.123;3001-3500;;
1679-JRFBR;1;Q3;4;4;Stayed;No;0;41;41-50;5.192;5001-5500;;
7554-NEWDD;1;Q3;5;5;Stayed;No;0;8;0-10;3.611;3501-4000;;
6345-FZOQH;1;Q3;5;5;Stayed;No;0;54;51-60;5.570;5501-6000;;
5997-OPVFA;1;Q3;4;4;Stayed;No;0;54;51-60;6.212;6001-6500;;
5918-VUKWP;1;Q3;3;3;Stayed;No;0;77;71-80;5.358;5001-5500;;
3712-PKXZA;1;Q3;4;4;Stayed;No;0;42;41-50;5.110;5001-5500;;
6582-OIVSP;1;Q3;5;5;Joined;No;0;48;41-50;3.575;3501-4000;;
2984-RGEYA;1;Q3;4;4;Stayed;No;0;72;71-80;5.325;5001-5500;;
2146-EGVDT;1;Q3;3;3;Stayed;No;0;28;21-30;4.149;4001-4500;;
7255-SSFBC;1;Q3;4;4;Stayed;No;0;55;51-60;4.099;4001-4500;;
0230-WEQUW;1;Q3;4;4;Stayed;No;0;77;71-80;5.500;5001-5500;;
6469-MRVET;1;Q3;5;5;Joined;No;0;21;21-30;4.160;4001-4500;;
7083-MIOPC;1;Q3;4;4;Stayed;No;0;49;41-50;5.733;5501-6000;;
0621-JFHOL;1;Q3;3;3;Stayed;No;0;62;61-70;3.180;3001-3500;;
6614-FHDBO;1;Q3;3;3;Stayed;No;0;26;21-30;4.551;4501-5000;;
0959-WHOKV;1;Q3;3;3;Stayed;No;0;46;41-50;2.887;2501-3000;;
3675-YDUPJ;1;Q3;4;4;Stayed;No;0;58;51-60;3.768;3501-4000;;
6655-LHBYW;1;Q3;3;3;Stayed;No;0;33;31-40;5.068;5001-5500;;
8645-KWHJO;1;Q3;3;3;Stayed;No;0;23;21-30;4.900;4501-5000;;
4130-MZLCC;1;Q3;3;3;Stayed;No;0;54;51-60;2.739;2501-3000;;
2080-SRCDE;1;Q3;3;3;Joined;No;0;38;31-40;4.556;4501-5000;;
9577-WJVCQ;1;Q3;3;3;Stayed;No;0;24;21-30;5.310;5001-5500;;
2240-HSJQD;1;Q3;5;5;Stayed;No;0;55;51-60;3.571;3501-4000;;
4091-TVOCN;1;Q3;3;3;Stayed;No;0;69;61-70;2.257;2000-2500;;
7277-OZCGZ;1;Q3;3;3;Stayed;No;0;75;71-80;5.479;5001-5500;;
5027-YOCXN;1;Q3;3;3;Stayed;No;0;56;51-60;5.604;5501-6000;;
7520-HQWJU;1;Q3;3;3;Stayed;No;0;26;21-30;4.172;4001-4500;;
8966-SNIZF;1;Q3;4;4;Stayed;No;0;57;51-60;5.540;5501-6000;;
6243-OZGFH;1;Q3;3;3;Stayed;No;0;65;61-70;3.248;3001-3500;;
9833-TGFHX;1;Q3;3;3;Stayed;No;0;71;71-80;2.170;2000-2500;;
0104-PPXDV;1;Q3;5;5;Stayed;No;0;30;21-30;5.232;5001-5500;;
9069-LGEUL;1;Q3;4;4;Stayed;No;0;42;41-50;5.379;5001-5500;;
2805-EDJPQ;1;Q3;4;4;Stayed;No;0;68;61-70;5.926;5501-6000;;
6862-CQUMB;1;Q3;4;4;Stayed;No;0;75;71-80;2.640;2501-3000;;
2863-IMQDR;1;Q3;3;3;Stayed;No;0;48;41-50;6.149;6001-6500;;
2977-CEBSX;1;Q3;4;4;Stayed;No;0;74;71-80;5.813;5501-6000;;
4742-DRORA;1;Q3;4;4;Stayed;No;0;46;41-50;4.149;4001-4500;;
4686-GEFRM;1;Q3;3;3;Stayed;No;0;57;51-60;5.582;5501-6000;;
8111-BKVDS;1;Q3;5;5;Stayed;No;0;26;21-30;2.164;2000-2500;;
6048-NJXHX;1;Q3;4;4;Stayed;No;0;53;51-60;2.011;2000-2500;;
4980-URKXC;1;Q3;4;4;Stayed;No;0;78;71-80;5.744;5501-6000;;
5886-VLQVU;1;Q3;3;3;Stayed;No;0;78;71-80;4.945;4501-5000;;
0771-WLCLA;1;Q3;3;3;Stayed;No;0;70;61-70;2.683;2501-3000;;
1910-FMXJM;1;Q3;3;3;Stayed;No;0;35;31-40;5.544;5501-6000;;
1090-ESELR;1;Q3;3;3;Stayed;No;0;25;21-30;5.534;5501-6000;;
0942-KOWSM;1;Q3;5;5;Stayed;No;0;46;41-50;4.274;4001-4500;;
4719-UMSIY;1;Q3;5;5;Stayed;No;0;34;31-40;2.231;2000-2500;;
